asset_id,prediction_timestamp,machine_type,run_hours,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,maintenance_timestamp,maintenance_type,failure_timestamp,failure_mode,downtime_minutes,repair_cost
MACHINE_002,2026-03-07T00:00:00+00:00,compressor,11304.06,3.5131,170.3373,0,1,244.152,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-08T00:00:00+00:00,compressor,11013.88,3.6351,173.9718,1,1,228.8988,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-09T00:00:00+00:00,compressor,10958.15,3.4589,174.9278,1,1,217.1962,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-10T00:00:00+00:00,compressor,11462.13,3.56,180.9189,1,1,231.7816,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-11T00:00:00+00:00,compressor,11019.89,3.5899,173.3059,1,1,231.6011,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-12T00:00:00+00:00,compressor,11020.17,3.5064,176.5514,1,1,216.689,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-13T00:00:00+00:00,compressor,11374.92,3.706,179.1323,1,1,236.3896,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-14T00:00:00+00:00,compressor,11372.56,3.5597,176.6627,1,1,250.3183,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-15T00:00:00+00:00,compressor,11071.28,3.6558,170.6963,1,1,241.0617,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-16T00:00:00+00:00,compressor,11608.68,3.6402,177.0736,1,1,234.0532,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-17T00:00:00+00:00,compressor,11207.07,3.6742,177.4273,1,1,230.384,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-18T00:00:00+00:00,compressor,11652.05,3.8414,172.1915,0,1,224.6043,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-19T00:00:00+00:00,compressor,11618.3,3.7489,176.7583,1,1,217.9388,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-20T00:00:00+00:00,compressor,11652.01,3.8913,173.1065,1,1,238.5827,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-21T00:00:00+00:00,compressor,11790.87,3.7603,183.7164,1,1,244.1967,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-22T00:00:00+00:00,compressor,11394.24,3.8092,185.4101,1,1,250.3111,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-23T00:00:00+00:00,compressor,11814.13,4.0807,182.1894,1,1,260.1349,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-24T00:00:00+00:00,compressor,11312.01,3.8072,182.8076,1,1,254.6752,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-25T00:00:00+00:00,compressor,11405.75,3.8933,181.2619,1,1,259.9996,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-26T00:00:00+00:00,compressor,11397.8,3.771,179.7173,1,1,247.8432,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-27T00:00:00+00:00,compressor,11310.72,3.799,178.712,1,1,255.7569,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-28T00:00:00+00:00,compressor,11374.16,3.8458,183.6258,1,1,238.7477,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-29T00:00:00+00:00,compressor,11943.54,3.9454,180.2337,1,1,258.8318,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-30T00:00:00+00:00,compressor,11431.01,4.0422,177.0621,1,1,249.6228,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_002,2026-03-31T00:00:00+00:00,compressor,11791.13,4.086,180.17,1,1,244.9606,,,2026-03-12T07:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-01T00:00:00+00:00,motor,10500.0,1.9502,141.4049,0,0,105.765,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-02T00:00:00+00:00,motor,10524.18,2.0055,136.8982,0,0,114.9952,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-03T00:00:00+00:00,motor,10537.61,2.1142,140.9408,0,0,113.1598,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-04T00:00:00+00:00,motor,10564.8,2.0127,139.5135,0,0,120.8289,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-05T00:00:00+00:00,motor,10588.99,1.9774,148.157,0,0,132.666,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-06T00:00:00+00:00,motor,10625.52,2.1562,137.0731,0,0,111.0774,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-07T00:00:00+00:00,motor,10633.76,2.0214,144.3205,0,0,119.4947,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-08T00:00:00+00:00,motor,10652.99,2.0686,145.6769,0,0,127.1195,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-09T00:00:00+00:00,motor,10660.2,2.2389,147.0014,0,0,112.5721,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-10T00:00:00+00:00,motor,10705.79,2.2024,149.6157,0,0,134.3891,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-11T00:00:00+00:00,motor,10759.09,2.2432,147.6982,0,0,130.328,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-12T00:00:00+00:00,motor,10779.02,2.1978,132.336,0,0,132.9318,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-13T00:00:00+00:00,motor,10775.78,2.0942,144.4701,0,0,125.0182,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-14T00:00:00+00:00,motor,10779.55,2.207,149.3395,0,0,132.6132,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-15T00:00:00+00:00,motor,10758.95,2.2184,147.9538,0,0,130.1891,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-16T00:00:00+00:00,motor,10817.15,2.3211,148.6236,0,0,133.13,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-17T00:00:00+00:00,motor,10872.47,2.3165,144.8752,0,0,146.6831,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-18T00:00:00+00:00,motor,10830.1,2.1738,151.0382,0,0,121.7736,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-19T00:00:00+00:00,motor,10952.52,2.366,151.1494,0,0,124.4825,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-20T00:00:00+00:00,motor,10897.68,2.3029,148.1096,0,0,154.7624,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-21T00:00:00+00:00,motor,10941.43,2.4523,149.9907,0,0,149.0823,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-22T00:00:00+00:00,motor,10946.57,2.3776,154.1135,0,0,135.5656,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-23T00:00:00+00:00,motor,11011.37,2.4379,151.2194,0,0,151.0038,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-24T00:00:00+00:00,motor,11057.18,2.4677,153.1117,0,0,160.1705,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-25T00:00:00+00:00,motor,10984.83,2.2947,147.805,0,0,147.7136,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-26T00:00:00+00:00,motor,10990.5,2.4202,154.8529,0,0,151.7968,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-27T00:00:00+00:00,motor,11021.06,2.5164,144.3311,0,0,128.2786,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-28T00:00:00+00:00,motor,11134.05,2.4868,157.334,0,0,153.5529,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-29T00:00:00+00:00,motor,11103.44,2.546,151.4291,0,0,162.831,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-30T00:00:00+00:00,motor,11135.64,2.5916,156.6392,0,0,164.153,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-01-31T00:00:00+00:00,motor,11261.73,2.5553,151.2692,0,0,150.4819,2026-01-30T20:00:00+00:00,planned_inspection,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-01T00:00:00+00:00,motor,11247.12,2.4907,156.4575,0,0,155.2623,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-02T00:00:00+00:00,motor,11150.07,2.7828,149.587,1,0,160.2458,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-03T00:00:00+00:00,motor,11309.44,2.6166,157.2641,0,0,174.7324,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-04T00:00:00+00:00,motor,11328.92,2.7177,153.2966,0,0,150.9167,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-05T00:00:00+00:00,motor,11239.22,2.7628,155.9535,0,0,151.9346,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-06T00:00:00+00:00,motor,11326.46,2.5397,153.0003,0,0,177.7153,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-07T00:00:00+00:00,motor,11400.06,2.6402,162.7819,0,0,164.4572,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-08T00:00:00+00:00,motor,11437.09,2.7121,157.8712,0,0,153.433,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-09T00:00:00+00:00,motor,11416.08,2.7794,156.7117,0,0,168.9436,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-10T00:00:00+00:00,motor,11452.91,2.7616,155.5832,1,0,186.0948,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-11T00:00:00+00:00,motor,11254.87,2.845,163.5641,1,0,177.8884,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-12T00:00:00+00:00,motor,11531.93,2.8287,154.5958,1,0,159.6337,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-13T00:00:00+00:00,motor,11442.99,2.9114,162.7349,1,0,171.9196,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-14T00:00:00+00:00,motor,11346.04,2.8079,160.1711,0,0,187.4175,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-15T00:00:00+00:00,motor,11467.07,2.8753,156.1973,1,0,177.5563,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-16T00:00:00+00:00,motor,11389.82,2.8483,159.804,0,0,196.683,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-17T00:00:00+00:00,motor,11654.02,2.8676,152.5398,0,0,177.7833,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-18T00:00:00+00:00,motor,11652.89,3.0177,160.6588,1,0,182.4756,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-19T00:00:00+00:00,motor,11467.92,2.9201,161.7226,1,0,160.1069,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-20T00:00:00+00:00,motor,11470.52,2.9037,162.1544,1,0,189.4783,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-21T00:00:00+00:00,motor,11473.98,3.0487,166.606,1,1,195.8184,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-22T00:00:00+00:00,motor,11841.85,2.9422,165.6653,1,1,187.6497,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-23T00:00:00+00:00,motor,11576.57,2.8111,157.5922,0,0,185.4481,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-24T00:00:00+00:00,motor,11778.95,2.9066,159.7112,0,0,215.0994,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-25T00:00:00+00:00,motor,11604.48,3.0142,162.5864,0,0,172.8883,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-26T00:00:00+00:00,motor,11680.65,2.9873,164.0902,0,0,185.7943,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-27T00:00:00+00:00,motor,11834.55,3.1165,166.4884,0,1,203.4054,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-02-28T00:00:00+00:00,motor,11843.88,3.1578,165.1648,0,1,193.141,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-01T00:00:00+00:00,motor,12003.58,3.1762,165.0323,1,1,207.8225,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-02T00:00:00+00:00,motor,11906.17,3.2072,173.7204,1,1,186.9119,2026-03-01T20:00:00+00:00,planned_inspection,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-03T00:00:00+00:00,motor,11683.96,3.2859,162.1409,0,0,195.7744,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-04T00:00:00+00:00,motor,11643.41,3.179,164.1607,1,0,194.9574,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-05T00:00:00+00:00,motor,12081.74,3.3897,168.3419,1,1,198.6344,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-06T00:00:00+00:00,motor,11969.22,3.1701,156.9339,0,0,186.8634,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-07T00:00:00+00:00,motor,11943.55,3.1515,173.2294,1,1,219.3197,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-08T00:00:00+00:00,motor,12188.88,3.3298,164.7149,1,0,215.1457,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-09T00:00:00+00:00,motor,11973.27,3.3319,170.9722,1,1,198.0753,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-10T00:00:00+00:00,motor,11898.67,3.3141,170.4043,1,1,211.0133,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-11T00:00:00+00:00,motor,11939.99,3.3766,175.6927,1,1,202.1789,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-12T00:00:00+00:00,motor,12282.36,3.3047,174.0536,1,1,209.5148,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-13T00:00:00+00:00,motor,12040.31,3.3534,164.0254,1,0,230.2487,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-14T00:00:00+00:00,motor,12014.07,3.4113,167.7503,1,1,224.2701,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-15T00:00:00+00:00,motor,11939.29,3.5463,169.1118,1,1,218.9438,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-16T00:00:00+00:00,motor,12381.08,3.3914,171.2314,1,1,211.0535,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-17T00:00:00+00:00,motor,12085.49,3.4992,174.1927,1,1,235.352,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-18T00:00:00+00:00,motor,12281.69,3.497,169.713,1,1,216.3055,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-19T00:00:00+00:00,motor,12191.79,3.5163,171.7242,1,1,202.0413,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-20T00:00:00+00:00,motor,12452.35,3.5708,173.2271,1,1,211.9279,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-21T00:00:00+00:00,motor,12411.74,3.6874,176.6709,1,1,222.2458,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-22T00:00:00+00:00,motor,12487.61,3.3768,174.7935,1,1,212.3245,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-23T00:00:00+00:00,motor,12483.5,3.4746,170.2904,1,1,208.6812,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-24T00:00:00+00:00,motor,12254.79,3.6475,173.5363,1,1,221.0054,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-25T00:00:00+00:00,motor,12550.24,3.3849,173.5395,1,1,240.4598,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-26T00:00:00+00:00,motor,12361.75,3.6595,177.5804,1,1,231.8291,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-27T00:00:00+00:00,motor,12286.18,3.5284,180.4691,1,1,229.6954,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-28T00:00:00+00:00,motor,12195.46,3.5421,177.0114,1,1,239.6767,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-29T00:00:00+00:00,motor,12725.33,3.6773,179.4533,1,1,227.4442,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-30T00:00:00+00:00,motor,12542.78,3.7288,178.522,1,1,244.3218,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_003,2026-03-31T00:00:00+00:00,motor,12127.56,3.944,176.4077,1,1,245.3587,,,2026-03-11T03:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-01T00:00:00+00:00,pump,11250.0,2.3498,148.204,0,0,137.3794,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-02T00:00:00+00:00,pump,11274.68,2.1648,149.5346,0,0,133.1908,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-03T00:00:00+00:00,pump,11292.36,2.2423,146.1695,0,0,127.0055,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-04T00:00:00+00:00,pump,11308.54,2.1948,151.7285,0,0,141.1734,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-05T00:00:00+00:00,pump,11344.65,2.2752,143.9442,0,0,146.4542,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-06T00:00:00+00:00,pump,11345.08,2.1439,152.1575,0,0,119.3896,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-07T00:00:00+00:00,pump,11404.65,2.3142,151.4543,0,0,139.799,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-08T00:00:00+00:00,pump,11396.25,2.4031,138.1506,0,0,136.6847,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-09T00:00:00+00:00,pump,11422.55,2.3326,155.0028,0,0,143.1396,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-10T00:00:00+00:00,pump,11426.82,2.2913,156.3062,0,0,145.8422,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-11T00:00:00+00:00,pump,11508.18,2.514,153.1961,0,0,148.42,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-12T00:00:00+00:00,pump,11465.17,2.4797,149.8785,0,0,139.1924,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-13T00:00:00+00:00,pump,11485.38,2.4606,152.5869,0,0,145.4654,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-14T00:00:00+00:00,pump,11520.18,2.3915,160.8711,0,0,159.6072,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-15T00:00:00+00:00,pump,11544.37,2.3769,161.2582,0,0,158.1537,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-16T00:00:00+00:00,pump,11598.38,2.4477,151.8923,0,0,163.8986,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-17T00:00:00+00:00,pump,11559.62,2.4121,156.4165,0,0,157.8778,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-18T00:00:00+00:00,pump,11626.66,2.4834,149.7918,0,0,136.421,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-19T00:00:00+00:00,pump,11642.82,2.5184,152.1367,0,0,141.7469,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-20T00:00:00+00:00,pump,11688.92,2.4919,155.7279,0,0,170.0515,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-21T00:00:00+00:00,pump,11686.09,2.5883,163.9775,1,0,154.0433,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-22T00:00:00+00:00,pump,11699.93,2.559,157.1029,0,0,154.6009,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-23T00:00:00+00:00,pump,11762.61,2.5959,164.6505,0,0,177.851,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-24T00:00:00+00:00,pump,11813.43,2.7021,152.9426,0,0,166.0393,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-25T00:00:00+00:00,pump,11825.08,2.6483,151.0844,0,0,148.6154,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-26T00:00:00+00:00,pump,11878.94,2.6738,161.119,0,0,141.727,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-27T00:00:00+00:00,pump,11759.11,2.672,165.3917,0,1,161.8688,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-28T00:00:00+00:00,pump,11888.96,2.7411,159.6499,0,0,170.5195,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-29T00:00:00+00:00,pump,11815.25,2.6603,161.2977,0,0,171.9482,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-30T00:00:00+00:00,pump,11788.22,2.6958,158.0837,0,0,159.3919,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-01-31T00:00:00+00:00,pump,11897.58,2.6767,159.8545,0,0,178.6732,2026-01-30T20:00:00+00:00,planned_inspection,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-01T00:00:00+00:00,pump,11923.94,2.7398,156.4538,1,0,176.3007,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-02T00:00:00+00:00,pump,11895.84,2.845,150.9123,0,0,194.4174,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-03T00:00:00+00:00,pump,11906.3,2.8305,161.9225,1,0,155.912,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-04T00:00:00+00:00,pump,12097.87,2.8619,157.2593,1,0,174.1794,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-05T00:00:00+00:00,pump,12101.61,2.7636,149.509,0,0,176.8918,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-06T00:00:00+00:00,pump,12040.36,2.9714,165.6907,0,1,158.8731,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-07T00:00:00+00:00,pump,11948.16,2.9495,162.5231,1,0,170.0162,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-08T00:00:00+00:00,pump,12199.37,2.8483,164.6713,0,0,173.8063,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-09T00:00:00+00:00,pump,12141.17,2.9242,165.423,1,1,183.5038,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-10T00:00:00+00:00,pump,12024.34,2.9461,155.3292,0,0,191.5097,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-11T00:00:00+00:00,pump,12261.59,2.8597,159.9437,0,0,183.7876,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
